index,Date,Time,Global_active_power
1750,2/1/07,5:10:00,1.458
1751,2/1/07,5:11:00,1.448
1752,2/1/07,5:12:00,1.45
1753,2/1/07,5:13:00,1.446
1754,2/1/07,5:14:00,1.316
1755,2/1/07,5:15:00,0.372
1756,2/1/07,5:16:00,0.37
1757,2/1/07,5:17:00,0.37
1758,2/1/07,5:18:00,0.456
1759,2/1/07,5:19:00,0.444
1760,2/1/07,5:20:00,0.442
1761,2/1/07,5:21:00,0.444
1762,2/1/07,5:22:00,0.444
1763,2/1/07,5:23:00,0.554
1764,2/1/07,5:24:00,0.548
1765,2/1/07,5:25:00,0.536
1766,2/1/07,5:26:00,0.474
1767,2/1/07,5:27:00,0.472
1768,2/1/07,5:28:00,0.544
1769,2/1/07,5:29:00,0.558
1770,2/1/07,5:30:00,0.554
1771,2/1/07,5:31:00,0.554
1772,2/1/07,5:32:00,0.554
1773,2/1/07,5:33:00,0.554
1774,2/1/07,5:34:00,0.552
1775,2/1/07,5:35:00,0.55
1776,2/1/07,5:36:00,0.546
1777,2/1/07,5:37:00,0.51
1778,2/1/07,5:38:00,0.456
1779,2/1/07,5:39:00,0.456
1780,2/1/07,5:40:00,0.456
1781,2/1/07,5:41:00,0.46
1782,2/1/07,5:42:00,0.458
1783,2/1/07,5:43:00,0.454
1784,2/1/07,5:44:00,0.454
1785,2/1/07,5:45:00,0.454
1786,2/1/07,5:46:00,0.452
1787,2/1/07,5:47:00,0.454
1788,2/1/07,5:48:00,0.452
1789,2/1/07,5:49:00,0.454
1790,2/1/07,5:50:00,0.458
1791,2/1/07,5:51:00,0.46
1792,2/1/07,5:52:00,0.454
1793,2/1/07,5:53:00,0.452
1794,2/1/07,5:54:00,0.448
1795,2/1/07,5:55:00,0.386
1796,2/1/07,5:56:00,0.38
1797,2/1/07,5:57:00,0.384
1798,2/1/07,5:58:00,0.384
1799,2/1/07,5:59:00,0.386
1800,2/1/07,6:00:00,0.424
1801,2/1/07,6:01:00,0.462
1802,2/1/07,6:02:00,0.46
1803,2/1/07,6:03:00,0.46
1804,2/1/07,6:04:00,0.466
1805,2/1/07,6:05:00,0.516
1806,2/1/07,6:06:00,0.576
1807,2/1/07,6:07:00,0.572
1808,2/1/07,6:08:00,0.532
1809,2/1/07,6:09:00,0.492
1810,2/1/07,6:10:00,0.488
1811,2/1/07,6:11:00,0.484
1812,2/1/07,6:12:00,0.482
1813,2/1/07,6:13:00,0.478
1814,2/1/07,6:14:00,0.48
1815,2/1/07,6:15:00,0.48
1816,2/1/07,6:16:00,0.478
1817,2/1/07,6:17:00,0.478
1818,2/1/07,6:18:00,0.476
1819,2/1/07,6:19:00,0.476
1820,2/1/07,6:20:00,0.398
1821,2/1/07,6:21:00,0.38
1822,2/1/07,6:22:00,0.384
1823,2/1/07,6:23:00,0.382
1824,2/1/07,6:24:00,0.382
1825,2/1/07,6:25:00,0.382
1826,2/1/07,6:26:00,0.382
1827,2/1/07,6:27:00,0.382
1828,2/1/07,6:28:00,0.384
1829,2/1/07,6:29:00,0.384
1830,2/1/07,6:30:00,0.384
1831,2/1/07,6:31:00,0.382
1832,2/1/07,6:32:00,0.38
1833,2/1/07,6:33:00,0.38
1834,2/1/07,6:34:00,0.378
1835,2/1/07,6:35:00,0.374
1836,2/1/07,6:36:00,0.378
1837,2/1/07,6:37:00,0.378
1838,2/1/07,6:38:00,0.38
1839,2/1/07,6:39:00,0.38
1840,2/1/07,6:40:00,0.378
1841,2/1/07,6:41:00,0.376
1842,2/1/07,6:42:00,0.374
1843,2/1/07,6:43:00,0.388
1844,2/1/07,6:44:00,0.452
1845,2/1/07,6:45:00,0.448
1846,2/1/07,6:46:00,0.454
1847,2/1/07,6:47:00,0.456
1848,2/1/07,6:48:00,0.566
1849,2/1/07,6:49:00,0.566
1850,2/1/07,6:50:00,0.56
1851,2/1/07,6:51:00,0.556
1852,2/1/07,6:52:00,0.49
1853,2/1/07,6:53:00,0.482
1854,2/1/07,6:54:00,0.484
1855,2/1/07,6:55:00,0.484
1856,2/1/07,6:56:00,0.482
1857,2/1/07,6:57:00,0.478
1858,2/1/07,6:58:00,0.476
1859,2/1/07,6:59:00,0.474
1860,2/1/07,7:00:00,0.47
1861,2/1/07,7:01:00,0.468
1862,2/1/07,7:02:00,0.458
1863,2/1/07,7:03:00,0.372
1864,2/1/07,7:04:00,0.37
1865,2/1/07,7:05:00,0.368
1866,2/1/07,7:06:00,0.374
1867,2/1/07,7:07:00,0.374
1868,2/1/07,7:08:00,0.374
1869,2/1/07,7:09:00,0.37
1870,2/1/07,7:10:00,0.37
1871,2/1/07,7:11:00,0.374
1872,2/1/07,7:12:00,0.374
1873,2/1/07,7:13:00,0.374
1874,2/1/07,7:14:00,0.37
1875,2/1/07,7:15:00,0.364
1876,2/1/07,7:16:00,0.368
1877,2/1/07,7:17:00,0.372
1878,2/1/07,7:18:00,0.372
1879,2/1/07,7:19:00,0.374
1880,2/1/07,7:20:00,0.37
1881,2/1/07,7:21:00,0.366
1882,2/1/07,7:22:00,0.372
1883,2/1/07,7:23:00,0.376
1884,2/1/07,7:24:00,0.374
1885,2/1/07,7:25:00,0.374
1886,2/1/07,7:26:00,0.418
1887,2/1/07,7:27:00,0.44
1888,2/1/07,7:28:00,0.442
1889,2/1/07,7:29:00,0.444
1890,2/1/07,7:30:00,0.562
1891,2/1/07,7:31:00,0.548
1892,2/1/07,7:32:00,0.54
1893,2/1/07,7:33:00,0.534
1894,2/1/07,7:34:00,0.532
1895,2/1/07,7:35:00,0.47
1896,2/1/07,7:36:00,0.468
1897,2/1/07,7:37:00,0.468
1898,2/1/07,7:38:00,0.462
1899,2/1/07,7:39:00,0.46
1900,2/1/07,7:40:00,0.464
1901,2/1/07,7:41:00,0.464
1902,2/1/07,7:42:00,0.464
1903,2/1/07,7:43:00,0.462
1904,2/1/07,7:44:00,0.456
1905,2/1/07,7:45:00,0.4
1906,2/1/07,7:46:00,0.366
1907,2/1/07,7:47:00,0.364
1908,2/1/07,7:48:00,0.362
1909,2/1/07,7:49:00,0.36
1910,2/1/07,7:50:00,0.36
1911,2/1/07,7:51:00,0.364
1912,2/1/07,7:52:00,0.37
1913,2/1/07,7:53:00,0.368
1914,2/1/07,7:54:00,0.368
1915,2/1/07,7:55:00,0.364
1916,2/1/07,7:56:00,0.364
1917,2/1/07,7:57:00,0.394
1918,2/1/07,7:58:00,0.454
1919,2/1/07,7:59:00,0.456
1920,2/1/07,8:00:00,0.45
1921,2/1/07,8:01:00,0.442
1922,2/1/07,8:02:00,0.442
1923,2/1/07,8:03:00,0.448
1924,2/1/07,8:04:00,0.448
1925,2/1/07,8:05:00,0.446
1926,2/1/07,8:06:00,0.446
1927,2/1/07,8:07:00,0.446
1928,2/1/07,8:08:00,0.536
1929,2/1/07,8:09:00,0.528
1930,2/1/07,8:10:00,0.522
1931,2/1/07,8:11:00,0.514
1932,2/1/07,8:12:00,0.59
1933,2/1/07,8:13:00,0.612
1934,2/1/07,8:14:00,0.606
1935,2/1/07,8:15:00,0.6
1936,2/1/07,8:16:00,0.582
1937,2/1/07,8:17:00,0.53
1938,2/1/07,8:18:00,0.536
1939,2/1/07,8:19:00,0.53
1940,2/1/07,8:20:00,0.534
1941,2/1/07,8:21:00,0.534
1942,2/1/07,8:22:00,0.536
1943,2/1/07,8:23:00,0.538
1944,2/1/07,8:24:00,0.52
1945,2/1/07,8:25:00,0.464
1946,2/1/07,8:26:00,0.46
1947,2/1/07,8:27:00,0.458
1948,2/1/07,8:28:00,0.376
1949,2/1/07,8:29:00,0.364
1950,2/1/07,8:30:00,0.366
1951,2/1/07,8:31:00,0.368
1952,2/1/07,8:32:00,0.368
1953,2/1/07,8:33:00,0.37
1954,2/1/07,8:34:00,0.37
1955,2/1/07,8:35:00,0.37
1956,2/1/07,8:36:00,0.368
1957,2/1/07,8:37:00,0.37
1958,2/1/07,8:38:00,0.37
1959,2/1/07,8:39:00,0.366
1960,2/1/07,8:40:00,0.366
1961,2/1/07,8:41:00,0.366
1962,2/1/07,8:42:00,0.366
1963,2/1/07,8:43:00,0.366
1964,2/1/07,8:44:00,0.366
1965,2/1/07,8:45:00,0.366
1966,2/1/07,8:46:00,0.362
1967,2/1/07,8:47:00,0.368
1968,2/1/07,8:48:00,0.374
1969,2/1/07,8:49:00,0.45
1970,2/1/07,8:50:00,0.446
1971,2/1/07,8:51:00,0.448
1972,2/1/07,8:52:00,0.444
1973,2/1/07,8:53:00,0.44
1974,2/1/07,8:54:00,0.482
1975,2/1/07,8:55:00,0.546
1976,2/1/07,8:56:00,0.54
1977,2/1/07,8:57:00,0.512
1978,2/1/07,8:58:00,0.468
1979,2/1/07,8:59:00,0.464
1980,2/1/07,9:00:00,0.464
1981,2/1/07,9:01:00,0.462
1982,2/1/07,9:02:00,0.464
1983,2/1/07,9:03:00,0.47
1984,2/1/07,9:04:00,0.468
1985,2/1/07,9:05:00,0.464
1986,2/1/07,9:06:00,0.462
1987,2/1/07,9:07:00,0.462
1988,2/1/07,9:08:00,0.46
1989,2/1/07,9:09:00,0.458
1990,2/1/07,9:10:00,0.402
1991,2/1/07,9:11:00,0.362
1992,2/1/07,9:12:00,0.36
1993,2/1/07,9:13:00,0.362
1994,2/1/07,9:14:00,0.362
1995,2/1/07,9:15:00,0.364
1996,2/1/07,9:16:00,0.364
1997,2/1/07,9:17:00,0.366
1998,2/1/07,9:18:00,0.368
1999,2/1/07,9:19:00,0.368
2000,2/1/07,9:20:00,0.368
2001,2/1/07,9:21:00,0.37
2002,2/1/07,9:22:00,0.366
2003,2/1/07,9:23:00,0.368
2004,2/1/07,9:24:00,0.368
2005,2/1/07,9:25:00,0.37
2006,2/1/07,9:26:00,0.368
2007,2/1/07,9:27:00,0.366
2008,2/1/07,9:28:00,0.364
2009,2/1/07,9:29:00,0.44
2010,2/1/07,9:30:00,0.438
2011,2/1/07,9:31:00,0.438
2012,2/1/07,9:32:00,0.442
2013,2/1/07,9:33:00,0.446
2014,2/1/07,9:34:00,0.444
2015,2/1/07,9:35:00,0.44
2016,2/1/07,9:36:00,0.464
2017,2/1/07,9:37:00,0.508
2018,2/1/07,9:38:00,0.466
2019,2/1/07,9:39:00,0.464
2020,2/1/07,9:40:00,0.466
2021,2/1/07,9:41:00,0.462
2022,2/1/07,9:42:00,0.462
2023,2/1/07,9:43:00,0.462
2024,2/1/07,9:44:00,0.46
2025,2/1/07,9:45:00,0.458
2026,2/1/07,9:46:00,0.456
2027,2/1/07,9:47:00,0.456
2028,2/1/07,9:48:00,0.46
2029,2/1/07,9:49:00,0.458
2030,2/1/07,9:50:00,0.458
2031,2/1/07,9:51:00,0.46
2032,2/1/07,9:52:00,0.408
2033,2/1/07,9:53:00,0.364
2034,2/1/07,9:54:00,0.362
2035,2/1/07,9:55:00,0.36
2036,2/1/07,9:56:00,0.358
2037,2/1/07,9:57:00,0.358
2038,2/1/07,9:58:00,0.36
2039,2/1/07,9:59:00,0.36
2040,2/1/07,10:00:00,0.358
2041,2/1/07,10:01:00,0.358
2042,2/1/07,10:02:00,0.36
2043,2/1/07,10:03:00,0.364
2044,2/1/07,10:04:00,0.364
2045,2/1/07,10:05:00,0.364
2046,2/1/07,10:06:00,0.364
2047,2/1/07,10:07:00,0.36
2048,2/1/07,10:08:00,0.358
2049,2/1/07,10:09:00,0.432
2050,2/1/07,10:10:00,0.436
2051,2/1/07,10:11:00,0.436
2052,2/1/07,10:12:00,0.428
2053,2/1/07,10:13:00,0.426
2054,2/1/07,10:14:00,0.428
2055,2/1/07,10:15:00,0.428
2056,2/1/07,10:16:00,0.424
2057,2/1/07,10:17:00,0.402
2058,2/1/07,10:18:00,0.422
2059,2/1/07,10:19:00,0.476
2060,2/1/07,10:20:00,0.472
2061,2/1/07,10:21:00,0.468
2062,2/1/07,10:22:00,0.47
2063,2/1/07,10:23:00,0.466
2064,2/1/07,10:24:00,0.466
2065,2/1/07,10:25:00,0.464
2066,2/1/07,10:26:00,0.492
2067,2/1/07,10:27:00,0.546
2068,2/1/07,10:28:00,0.542
2069,2/1/07,10:29:00,0.54
2070,2/1/07,10:30:00,0.538
2071,2/1/07,10:31:00,0.536
2072,2/1/07,10:32:00,0.542
2073,2/1/07,10:33:00,0.546
2074,2/1/07,10:34:00,0.46
2075,2/1/07,10:35:00,0.452
2076,2/1/07,10:36:00,0.452
2077,2/1/07,10:37:00,0.45
2078,2/1/07,10:38:00,0.448
2079,2/1/07,10:39:00,0.448
2080,2/1/07,10:40:00,0.45
2081,2/1/07,10:41:00,0.44
2082,2/1/07,10:42:00,0.44
2083,2/1/07,10:43:00,0.438
2084,2/1/07,10:44:00,0.438
2085,2/1/07,10:45:00,0.438
2086,2/1/07,10:46:00,0.438
2087,2/1/07,10:47:00,0.44
2088,2/1/07,10:48:00,0.444
2089,2/1/07,10:49:00,0.5
2090,2/1/07,10:50:00,0.514
2091,2/1/07,10:51:00,0.512
2092,2/1/07,10:52:00,0.514
2093,2/1/07,10:53:00,0.502
2094,2/1/07,10:54:00,0.434
2095,2/1/07,10:55:00,0.436
2096,2/1/07,10:56:00,0.434
2097,2/1/07,10:57:00,0.43
2098,2/1/07,10:58:00,0.36
2099,2/1/07,10:59:00,0.366
2100,2/1/07,11:00:00,0.462
2101,2/1/07,11:01:00,0.472
2102,2/1/07,11:02:00,0.47
2103,2/1/07,11:03:00,0.474
2104,2/1/07,11:04:00,0.472
2105,2/1/07,11:05:00,0.468
2106,2/1/07,11:06:00,0.464
2107,2/1/07,11:07:00,0.464
2108,2/1/07,11:08:00,0.464
2109,2/1/07,11:09:00,0.462
2110,2/1/07,11:10:00,0.46
2111,2/1/07,11:11:00,0.462
2112,2/1/07,11:12:00,0.46
2113,2/1/07,11:13:00,0.46
2114,2/1/07,11:14:00,0.458
2115,2/1/07,11:15:00,0.454
2116,2/1/07,11:16:00,0.362
2117,2/1/07,11:17:00,0.362
2118,2/1/07,11:18:00,0.36
2119,2/1/07,11:19:00,0.358
2120,2/1/07,11:20:00,0.366
2121,2/1/07,11:21:00,0.368
2122,2/1/07,11:22:00,0.366
2123,2/1/07,11:23:00,0.368
2124,2/1/07,11:24:00,0.37
2125,2/1/07,11:25:00,0.368
2126,2/1/07,11:26:00,0.366
2127,2/1/07,11:27:00,0.368
2128,2/1/07,11:28:00,0.37
2129,2/1/07,11:29:00,0.412
2130,2/1/07,11:30:00,0.448
2131,2/1/07,11:31:00,0.45
2132,2/1/07,11:32:00,0.45
2133,2/1/07,11:33:00,0.45
2134,2/1/07,11:34:00,0.444
2135,2/1/07,11:35:00,0.444
2136,2/1/07,11:36:00,0.442
2137,2/1/07,11:37:00,0.446
2138,2/1/07,11:38:00,0.376
2139,2/1/07,11:39:00,0.378
2140,2/1/07,11:40:00,0.378
2141,2/1/07,11:41:00,0.376
2142,2/1/07,11:42:00,0.476
2143,2/1/07,11:43:00,0.488
2144,2/1/07,11:44:00,0.48
2145,2/1/07,11:45:00,0.474
2146,2/1/07,11:46:00,0.476
2147,2/1/07,11:47:00,0.478
2148,2/1/07,11:48:00,0.48
2149,2/1/07,11:49:00,0.476
2150,2/1/07,11:50:00,0.468
2151,2/1/07,11:51:00,0.466
2152,2/1/07,11:52:00,0.468
2153,2/1/07,11:53:00,0.464
2154,2/1/07,11:54:00,0.466
2155,2/1/07,11:55:00,0.466
2156,2/1/07,11:56:00,0.468
2157,2/1/07,11:57:00,0.45
2158,2/1/07,11:58:00,0.374
2159,2/1/07,11:59:00,0.376
2160,2/1/07,12:00:00,0.374
2161,2/1/07,12:01:00,0.374
2162,2/1/07,12:02:00,0.378
2163,2/1/07,12:03:00,0.38
2164,2/1/07,12:04:00,0.38
2165,2/1/07,12:05:00,0.378
2166,2/1/07,12:06:00,0.374
2167,2/1/07,12:07:00,0.374
2168,2/1/07,12:08:00,0.376
2169,2/1/07,12:09:00,0.434
2170,2/1/07,12:10:00,0.45
2171,2/1/07,12:11:00,0.448
2172,2/1/07,12:12:00,0.448
2173,2/1/07,12:13:00,0.448
2174,2/1/07,12:14:00,0.446
2175,2/1/07,12:15:00,0.444
2176,2/1/07,12:16:00,0.44
2177,2/1/07,12:17:00,0.432
2178,2/1/07,12:18:00,0.376
2179,2/1/07,12:19:00,0.376
2180,2/1/07,12:20:00,0.376
2181,2/1/07,12:21:00,0.374
2182,2/1/07,12:22:00,0.374
2183,2/1/07,12:23:00,0.374
2184,2/1/07,12:24:00,0.494
2185,2/1/07,12:25:00,0.482
2186,2/1/07,12:26:00,0.478
2187,2/1/07,12:27:00,0.476
2188,2/1/07,12:28:00,0.468
2189,2/1/07,12:29:00,0.468
2190,2/1/07,12:30:00,0.466
2191,2/1/07,12:31:00,0.466
2192,2/1/07,12:32:00,0.468
2193,2/1/07,12:33:00,0.472
2194,2/1/07,12:34:00,0.47
2195,2/1/07,12:35:00,0.472
2196,2/1/07,12:36:00,0.47
2197,2/1/07,12:37:00,0.47
2198,2/1/07,12:38:00,0.468
2199,2/1/07,12:39:00,0.422
2200,2/1/07,12:40:00,0.374
2201,2/1/07,12:41:00,0.374
2202,2/1/07,12:42:00,0.372
2203,2/1/07,12:43:00,0.368
2204,2/1/07,12:44:00,0.368
2205,2/1/07,12:45:00,0.368
2206,2/1/07,12:46:00,0.368
2207,2/1/07,12:47:00,0.37
2208,2/1/07,12:48:00,0.374
2209,2/1/07,12:49:00,0.404
2210,2/1/07,12:50:00,0.45
2211,2/1/07,12:51:00,0.45
2212,2/1/07,12:52:00,0.448
2213,2/1/07,12:53:00,0.448
2214,2/1/07,12:54:00,0.45
2215,2/1/07,12:55:00,0.472
2216,2/1/07,12:56:00,0.52
2217,2/1/07,12:57:00,0.522
2218,2/1/07,12:58:00,0.472
2219,2/1/07,12:59:00,0.448
2220,2/1/07,13:00:00,0.45
2221,2/1/07,13:01:00,0.45
2222,2/1/07,13:02:00,0.454
2223,2/1/07,13:03:00,0.458
2224,2/1/07,13:04:00,0.458
2225,2/1/07,13:05:00,0.508
2226,2/1/07,13:06:00,0.566
2227,2/1/07,13:07:00,0.56
2228,2/1/07,13:08:00,0.552
2229,2/1/07,13:09:00,0.552
2230,2/1/07,13:10:00,0.55
2231,2/1/07,13:11:00,0.546
2232,2/1/07,13:12:00,0.542
2233,2/1/07,13:13:00,0.542
2234,2/1/07,13:14:00,0.542
2235,2/1/07,13:15:00,0.542
2236,2/1/07,13:16:00,0.538
2237,2/1/07,13:17:00,0.54
2238,2/1/07,13:18:00,0.544
2239,2/1/07,13:19:00,0.544
2240,2/1/07,13:20:00,0.538
2241,2/1/07,13:21:00,0.47
2242,2/1/07,13:22:00,0.442
2243,2/1/07,13:23:00,0.374
2244,2/1/07,13:24:00,0.374
2245,2/1/07,13:25:00,0.372
2246,2/1/07,13:26:00,0.374
2247,2/1/07,13:27:00,0.372
2248,2/1/07,13:28:00,0.372
2249,2/1/07,13:29:00,0.372
2250,2/1/07,13:30:00,0.46
2251,2/1/07,13:31:00,0.446
2252,2/1/07,13:32:00,0.444
2253,2/1/07,13:33:00,0.446
2254,2/1/07,13:34:00,0.444
2255,2/1/07,13:35:00,0.44
2256,2/1/07,13:36:00,0.436
2257,2/1/07,13:37:00,0.434
2258,2/1/07,13:38:00,0.402
2259,2/1/07,13:39:00,0.37
2260,2/1/07,13:40:00,0.372
2261,2/1/07,13:41:00,0.374
2262,2/1/07,13:42:00,0.372
2263,2/1/07,13:43:00,0.374
2264,2/1/07,13:44:00,0.376
2265,2/1/07,13:45:00,0.37
2266,2/1/07,13:46:00,0.37
2267,2/1/07,13:47:00,0.444
2268,2/1/07,13:48:00,0.478
2269,2/1/07,13:49:00,0.474
2270,2/1/07,13:50:00,0.476
2271,2/1/07,13:51:00,0.474
2272,2/1/07,13:52:00,0.476
2273,2/1/07,13:53:00,0.476
2274,2/1/07,13:54:00,0.472
2275,2/1/07,13:55:00,0.472
2276,2/1/07,13:56:00,0.468
2277,2/1/07,13:57:00,0.468
2278,2/1/07,13:58:00,0.466
2279,2/1/07,13:59:00,0.468
2280,2/1/07,14:00:00,0.466
2281,2/1/07,14:01:00,0.472
2282,2/1/07,14:02:00,0.478
2283,2/1/07,14:03:00,0.39
2284,2/1/07,14:04:00,0.388
2285,2/1/07,14:05:00,0.382
2286,2/1/07,14:06:00,0.372
2287,2/1/07,14:07:00,0.374
2288,2/1/07,14:08:00,0.372
2289,2/1/07,14:09:00,0.376
2290,2/1/07,14:10:00,0.47
2291,2/1/07,14:11:00,0.454
2292,2/1/07,14:12:00,0.458
2293,2/1/07,14:13:00,0.458
2294,2/1/07,14:14:00,0.458
2295,2/1/07,14:15:00,0.458
2296,2/1/07,14:16:00,0.456
2297,2/1/07,14:17:00,0.456
2298,2/1/07,14:18:00,0.418
2299,2/1/07,14:19:00,0.39
2300,2/1/07,14:20:00,0.392
2301,2/1/07,14:21:00,0.394
2302,2/1/07,14:22:00,0.394
2303,2/1/07,14:23:00,0.394
2304,2/1/07,14:24:00,0.4
2305,2/1/07,14:25:00,0.398
2306,2/1/07,14:26:00,0.39
2307,2/1/07,14:27:00,0.39
2308,2/1/07,14:28:00,0.388
2309,2/1/07,14:29:00,0.458
2310,2/1/07,14:30:00,0.502
2311,2/1/07,14:31:00,0.494
2312,2/1/07,14:32:00,0.494
2313,2/1/07,14:33:00,0.5
2314,2/1/07,14:34:00,0.498
2315,2/1/07,14:35:00,0.494
2316,2/1/07,14:36:00,0.492
2317,2/1/07,14:37:00,0.486
2318,2/1/07,14:38:00,0.488
2319,2/1/07,14:39:00,0.486
