index,Date,Time,Global_active_power
2320,2/1/07,14:40:00,0.484
2321,2/1/07,14:41:00,0.482
2322,2/1/07,14:42:00,0.476
2323,2/1/07,14:43:00,0.476
2324,2/1/07,14:44:00,0.476
2325,2/1/07,14:45:00,0.384
2326,2/1/07,14:46:00,0.382
2327,2/1/07,14:47:00,0.384
2328,2/1/07,14:48:00,0.388
2329,2/1/07,14:49:00,0.386
2330,2/1/07,14:50:00,0.472
2331,2/1/07,14:51:00,0.466
2332,2/1/07,14:52:00,0.468
2333,2/1/07,14:53:00,0.466
2334,2/1/07,14:54:00,0.464
2335,2/1/07,14:55:00,0.466
2336,2/1/07,14:56:00,0.462
2337,2/1/07,14:57:00,0.456
2338,2/1/07,14:58:00,0.412
2339,2/1/07,14:59:00,0.378
2340,2/1/07,15:00:00,0.37
2341,2/1/07,15:01:00,0.372
2342,2/1/07,15:02:00,0.378
2343,2/1/07,15:03:00,0.442
2344,2/1/07,15:04:00,1.514
2345,2/1/07,15:05:00,1.512
2346,2/1/07,15:06:00,1.5
2347,2/1/07,15:07:00,1.486
2348,2/1/07,15:08:00,1.488
2349,2/1/07,15:09:00,1.482
2350,2/1/07,15:10:00,1.476
2351,2/1/07,15:11:00,1.586
2352,2/1/07,15:12:00,1.59
2353,2/1/07,15:13:00,1.59
2354,2/1/07,15:14:00,1.582
2355,2/1/07,15:15:00,1.556
2356,2/1/07,15:16:00,1.56
2357,2/1/07,15:17:00,1.562
2358,2/1/07,15:18:00,1.564
2359,2/1/07,15:19:00,1.55
2360,2/1/07,15:20:00,1.554
2361,2/1/07,15:21:00,1.556
2362,2/1/07,15:22:00,1.546
2363,2/1/07,15:23:00,1.538
2364,2/1/07,15:24:00,1.57
2365,2/1/07,15:25:00,1.628
2366,2/1/07,15:26:00,1.604
2367,2/1/07,15:27:00,1.526
2368,2/1/07,15:28:00,1.528
2369,2/1/07,15:29:00,1.568
2370,2/1/07,15:30:00,1.598
2371,2/1/07,15:31:00,1.6
2372,2/1/07,15:32:00,1.606
2373,2/1/07,15:33:00,1.604
2374,2/1/07,15:34:00,1.602
2375,2/1/07,15:35:00,1.598
2376,2/1/07,15:36:00,1.598
2377,2/1/07,15:37:00,1.598
2378,2/1/07,15:38:00,1.554
2379,2/1/07,15:39:00,1.546
2380,2/1/07,15:40:00,1.542
2381,2/1/07,15:41:00,1.532
2382,2/1/07,15:42:00,1.52
2383,2/1/07,15:43:00,1.524
2384,2/1/07,15:44:00,1.754
2385,2/1/07,15:45:00,1.652
2386,2/1/07,15:46:00,1.806
2387,2/1/07,15:47:00,1.834
2388,2/1/07,15:48:00,1.828
2389,2/1/07,15:49:00,1.83
2390,2/1/07,15:50:00,1.81
2391,2/1/07,15:51:00,1.578
2392,2/1/07,15:52:00,1.502
2393,2/1/07,15:53:00,1.582
2394,2/1/07,15:54:00,1.494
2395,2/1/07,15:55:00,1.486
2396,2/1/07,15:56:00,1.138
2397,2/1/07,15:57:00,0.398
2398,2/1/07,15:58:00,0.398
2399,2/1/07,15:59:00,0.396
2400,2/1/07,16:00:00,0.392
2401,2/1/07,16:01:00,0.394
2402,2/1/07,16:02:00,0.394
2403,2/1/07,16:03:00,0.398
2404,2/1/07,16:04:00,0.396
2405,2/1/07,16:05:00,0.396
2406,2/1/07,16:06:00,0.396
2407,2/1/07,16:07:00,0.864
2408,2/1/07,16:08:00,1.47
2409,2/1/07,16:09:00,1.452
2410,2/1/07,16:10:00,1.476
2411,2/1/07,16:11:00,1.474
2412,2/1/07,16:12:00,1.47
2413,2/1/07,16:13:00,1.466
2414,2/1/07,16:14:00,1.466
2415,2/1/07,16:15:00,1.462
2416,2/1/07,16:16:00,1.462
2417,2/1/07,16:17:00,1.468
2418,2/1/07,16:18:00,1.398
2419,2/1/07,16:19:00,1.402
2420,2/1/07,16:20:00,1.4
2421,2/1/07,16:21:00,1.404
2422,2/1/07,16:22:00,1.398
2423,2/1/07,16:23:00,1.386
2424,2/1/07,16:24:00,1.394
2425,2/1/07,16:25:00,1.396
2426,2/1/07,16:26:00,1.402
2427,2/1/07,16:27:00,1.396
2428,2/1/07,16:28:00,1.4
2429,2/1/07,16:29:00,1.39
2430,2/1/07,16:30:00,1.39
2431,2/1/07,16:31:00,1.388
2432,2/1/07,16:32:00,1.39
2433,2/1/07,16:33:00,1.43
2434,2/1/07,16:34:00,1.42
2435,2/1/07,16:35:00,1.486
2436,2/1/07,16:36:00,1.492
2437,2/1/07,16:37:00,1.482
2438,2/1/07,16:38:00,1.476
2439,2/1/07,16:39:00,1.476
2440,2/1/07,16:40:00,1.468
2441,2/1/07,16:41:00,1.464
2442,2/1/07,16:42:00,1.478
2443,2/1/07,16:43:00,1.796
2444,2/1/07,16:44:00,1.792
2445,2/1/07,16:45:00,1.786
2446,2/1/07,16:46:00,1.772
2447,2/1/07,16:47:00,1.776
2448,2/1/07,16:48:00,1.782
2449,2/1/07,16:49:00,1.808
2450,2/1/07,16:50:00,1.72
2451,2/1/07,16:51:00,1.712
2452,2/1/07,16:52:00,1.712
2453,2/1/07,16:53:00,1.756
2454,2/1/07,16:54:00,2.16
2455,2/1/07,16:55:00,2.154
2456,2/1/07,16:56:00,2.26
2457,2/1/07,16:57:00,2.43
2458,2/1/07,16:58:00,2.546
2459,2/1/07,16:59:00,2.68
2460,2/1/07,17:00:00,2.678
2461,2/1/07,17:01:00,2.664
2462,2/1/07,17:02:00,2.656
2463,2/1/07,17:03:00,2.642
2464,2/1/07,17:04:00,2.644
2465,2/1/07,17:05:00,2.63
2466,2/1/07,17:06:00,2.63
2467,2/1/07,17:07:00,2.61
2468,2/1/07,17:08:00,2.616
2469,2/1/07,17:09:00,2.63
2470,2/1/07,17:10:00,2.62
2471,2/1/07,17:11:00,2.214
2472,2/1/07,17:12:00,1.582
2473,2/1/07,17:13:00,1.584
2474,2/1/07,17:14:00,1.584
2475,2/1/07,17:15:00,1.576
2476,2/1/07,17:16:00,1.644
2477,2/1/07,17:17:00,1.888
2478,2/1/07,17:18:00,2.518
2479,2/1/07,17:19:00,2.502
2480,2/1/07,17:20:00,2.494
2481,2/1/07,17:21:00,2.506
2482,2/1/07,17:22:00,2.5
2483,2/1/07,17:23:00,2.466
2484,2/1/07,17:24:00,2.202
2485,2/1/07,17:25:00,2.184
2486,2/1/07,17:26:00,2.156
2487,2/1/07,17:27:00,1.966
2488,2/1/07,17:28:00,2.366
2489,2/1/07,17:29:00,2.478
2490,2/1/07,17:30:00,2.496
2491,2/1/07,17:31:00,2.002
2492,2/1/07,17:32:00,1.634
2493,2/1/07,17:33:00,2.246
2494,2/1/07,17:34:00,2.27
2495,2/1/07,17:35:00,2.24
2496,2/1/07,17:36:00,1.874
2497,2/1/07,17:37:00,1.356
2498,2/1/07,17:38:00,1.82
2499,2/1/07,17:39:00,1.068
2500,2/1/07,17:40:00,1.066
2501,2/1/07,17:41:00,1.064
2502,2/1/07,17:42:00,1.466
2503,2/1/07,17:43:00,2.132
2504,2/1/07,17:44:00,2.106
2505,2/1/07,17:45:00,2.104
2506,2/1/07,17:46:00,2.096
2507,2/1/07,17:47:00,2.086
2508,2/1/07,17:48:00,2.104
2509,2/1/07,17:49:00,2.102
2510,2/1/07,17:50:00,2.112
2511,2/1/07,17:51:00,2.106
2512,2/1/07,17:52:00,2.102
2513,2/1/07,17:53:00,2.096
2514,2/1/07,17:54:00,2.092
2515,2/1/07,17:55:00,2.036
2516,2/1/07,17:56:00,2.05
2517,2/1/07,17:57:00,2.048
2518,2/1/07,17:58:00,2.334
2519,2/1/07,17:59:00,2.434
2520,2/1/07,18:00:00,2.204
2521,2/1/07,18:01:00,2.144
2522,2/1/07,18:02:00,2.138
2523,2/1/07,18:03:00,2.134
2524,2/1/07,18:04:00,2.13
2525,2/1/07,18:05:00,2.138
2526,2/1/07,18:06:00,2.144
2527,2/1/07,18:07:00,2.16
2528,2/1/07,18:08:00,2.206
2529,2/1/07,18:09:00,2.724
2530,2/1/07,18:10:00,3
2531,2/1/07,18:11:00,2.992
2532,2/1/07,18:12:00,3.002
2533,2/1/07,18:13:00,2.966
2534,2/1/07,18:14:00,2.89
2535,2/1/07,18:15:00,2.956
2536,2/1/07,18:16:00,2.764
2537,2/1/07,18:17:00,2.548
2538,2/1/07,18:18:00,2.082
2539,2/1/07,18:19:00,1.962
2540,2/1/07,18:20:00,1.586
2541,2/1/07,18:21:00,1.586
2542,2/1/07,18:22:00,1.498
2543,2/1/07,18:23:00,1.568
2544,2/1/07,18:24:00,1.552
2545,2/1/07,18:25:00,1.73
2546,2/1/07,18:26:00,1.734
2547,2/1/07,18:27:00,2.114
2548,2/1/07,18:28:00,2.064
2549,2/1/07,18:29:00,2.062
2550,2/1/07,18:30:00,1.996
2551,2/1/07,18:31:00,2.042
2552,2/1/07,18:32:00,2.002
2553,2/1/07,18:33:00,2.012
2554,2/1/07,18:34:00,2.042
2555,2/1/07,18:35:00,1.806
2556,2/1/07,18:36:00,1.728
2557,2/1/07,18:37:00,1.662
2558,2/1/07,18:38:00,1.958
2559,2/1/07,18:39:00,1.986
2560,2/1/07,18:40:00,2.084
2561,2/1/07,18:41:00,1.926
2562,2/1/07,18:42:00,1.816
2563,2/1/07,18:43:00,1.798
2564,2/1/07,18:44:00,1.76
2565,2/1/07,18:45:00,2.028
2566,2/1/07,18:46:00,1.94
2567,2/1/07,18:47:00,1.93
2568,2/1/07,18:48:00,1.78
2569,2/1/07,18:49:00,1.576
2570,2/1/07,18:50:00,1.59
2571,2/1/07,18:51:00,1.532
2572,2/1/07,18:52:00,1.42
2573,2/1/07,18:53:00,1.418
2574,2/1/07,18:54:00,1.412
2575,2/1/07,18:55:00,1.344
2576,2/1/07,18:56:00,1.238
2577,2/1/07,18:57:00,1.244
2578,2/1/07,18:58:00,1.236
2579,2/1/07,18:59:00,1.24
2580,2/1/07,19:00:00,1.236
2581,2/1/07,19:01:00,1.236
2582,2/1/07,19:02:00,1.238
2583,2/1/07,19:03:00,1.246
2584,2/1/07,19:04:00,1.252
2585,2/1/07,19:05:00,1.252
2586,2/1/07,19:06:00,1.248
2587,2/1/07,19:07:00,1.256
2588,2/1/07,19:08:00,1.254
2589,2/1/07,19:09:00,1.256
2590,2/1/07,19:10:00,1.252
2591,2/1/07,19:11:00,1.25
2592,2/1/07,19:12:00,1.252
2593,2/1/07,19:13:00,1.246
2594,2/1/07,19:14:00,1.248
2595,2/1/07,19:15:00,1.252
2596,2/1/07,19:16:00,1.254
2597,2/1/07,19:17:00,1.256
2598,2/1/07,19:18:00,1.252
2599,2/1/07,19:19:00,1.25
2600,2/1/07,19:20:00,1.248
2601,2/1/07,19:21:00,1.272
2602,2/1/07,19:22:00,1.362
2603,2/1/07,19:23:00,1.348
2604,2/1/07,19:24:00,1.352
2605,2/1/07,19:25:00,1.348
2606,2/1/07,19:26:00,1.43
2607,2/1/07,19:27:00,1.438
2608,2/1/07,19:28:00,1.44
2609,2/1/07,19:29:00,1.43
2610,2/1/07,19:30:00,1.43
2611,2/1/07,19:31:00,1.424
2612,2/1/07,19:32:00,1.424
2613,2/1/07,19:33:00,1.432
2614,2/1/07,19:34:00,1.43
2615,2/1/07,19:35:00,1.364
2616,2/1/07,19:36:00,1.358
2617,2/1/07,19:37:00,1.334
2618,2/1/07,19:38:00,1.248
2619,2/1/07,19:39:00,1.246
2620,2/1/07,19:40:00,1.246
2621,2/1/07,19:41:00,1.254
2622,2/1/07,19:42:00,1.254
2623,2/1/07,19:43:00,1.27
2624,2/1/07,19:44:00,1.28
2625,2/1/07,19:45:00,1.272
2626,2/1/07,19:46:00,1.276
2627,2/1/07,19:47:00,1.416
2628,2/1/07,19:48:00,1.866
2629,2/1/07,19:49:00,1.984
2630,2/1/07,19:50:00,2.014
2631,2/1/07,19:51:00,2.24
2632,2/1/07,19:52:00,2.26
2633,2/1/07,19:53:00,2.4
2634,2/1/07,19:54:00,2.456
2635,2/1/07,19:55:00,2.528
2636,2/1/07,19:56:00,2.694
2637,2/1/07,19:57:00,2.672
2638,2/1/07,19:58:00,2.69
2639,2/1/07,19:59:00,2.682
2640,2/1/07,20:00:00,2.682
2641,2/1/07,20:01:00,2.7
2642,2/1/07,20:02:00,2.704
2643,2/1/07,20:03:00,2.706
2644,2/1/07,20:04:00,2.768
2645,2/1/07,20:05:00,2.742
2646,2/1/07,20:06:00,2.728
2647,2/1/07,20:07:00,2.73
2648,2/1/07,20:08:00,2.714
2649,2/1/07,20:09:00,3.526
2650,2/1/07,20:10:00,3.688
2651,2/1/07,20:11:00,2.51
2652,2/1/07,20:12:00,2.534
2653,2/1/07,20:13:00,2.574
2654,2/1/07,20:14:00,2.544
2655,2/1/07,20:15:00,2.47
2656,2/1/07,20:16:00,2.416
2657,2/1/07,20:17:00,2.42
2658,2/1/07,20:18:00,2.432
2659,2/1/07,20:19:00,2.446
2660,2/1/07,20:20:00,2.418
2661,2/1/07,20:21:00,2.396
2662,2/1/07,20:22:00,2.398
2663,2/1/07,20:23:00,2.4
2664,2/1/07,20:24:00,2.396
2665,2/1/07,20:25:00,2.388
2666,2/1/07,20:26:00,2.39
2667,2/1/07,20:27:00,2.386
2668,2/1/07,20:28:00,2.4
2669,2/1/07,20:29:00,2.476
2670,2/1/07,20:30:00,2.458
2671,2/1/07,20:31:00,2.47
2672,2/1/07,20:32:00,2.428
2673,2/1/07,20:33:00,2.552
2674,2/1/07,20:34:00,2.58
2675,2/1/07,20:35:00,2.436
2676,2/1/07,20:36:00,2.434
2677,2/1/07,20:37:00,2.424
2678,2/1/07,20:38:00,2.478
2679,2/1/07,20:39:00,2.516
2680,2/1/07,20:40:00,2.446
2681,2/1/07,20:41:00,2.518
2682,2/1/07,20:42:00,2.538
2683,2/1/07,20:43:00,2.542
2684,2/1/07,20:44:00,2.548
2685,2/1/07,20:45:00,2.544
2686,2/1/07,20:46:00,2.532
2687,2/1/07,20:47:00,2.524
2688,2/1/07,20:48:00,2.512
2689,2/1/07,20:49:00,2.508
2690,2/1/07,20:50:00,2.514
2691,2/1/07,20:51:00,2.538
2692,2/1/07,20:52:00,2.554
2693,2/1/07,20:53:00,2.736
2694,2/1/07,20:54:00,2.736
2695,2/1/07,20:55:00,2.65
2696,2/1/07,20:56:00,2.664
2697,2/1/07,20:57:00,2.658
2698,2/1/07,20:58:00,2.654
2699,2/1/07,20:59:00,2.638
2700,2/1/07,21:00:00,2.634
2701,2/1/07,21:01:00,2.634
2702,2/1/07,21:02:00,2.626
2703,2/1/07,21:03:00,2.638
2704,2/1/07,21:04:00,2.662
2705,2/1/07,21:05:00,2.66
2706,2/1/07,21:06:00,2.668
2707,2/1/07,21:07:00,2.664
2708,2/1/07,21:08:00,2.484
2709,2/1/07,21:09:00,1.61
2710,2/1/07,21:10:00,1.614
2711,2/1/07,21:11:00,1.614
2712,2/1/07,21:12:00,1.604
2713,2/1/07,21:13:00,1.616
2714,2/1/07,21:14:00,1.614
2715,2/1/07,21:15:00,1.616
2716,2/1/07,21:16:00,1.584
2717,2/1/07,21:17:00,1.836
2718,2/1/07,21:18:00,1.904
2719,2/1/07,21:19:00,1.964
2720,2/1/07,21:20:00,2.056
2721,2/1/07,21:21:00,1.5
2722,2/1/07,21:22:00,1.516
2723,2/1/07,21:23:00,1.51
2724,2/1/07,21:24:00,1.508
2725,2/1/07,21:25:00,1.502
2726,2/1/07,21:26:00,1.502
2727,2/1/07,21:27:00,1.5
2728,2/1/07,21:28:00,1.46
2729,2/1/07,21:29:00,1.428
2730,2/1/07,21:30:00,1.32
2731,2/1/07,21:31:00,1.122
2732,2/1/07,21:32:00,1.244
2733,2/1/07,21:33:00,1.242
2734,2/1/07,21:34:00,1.238
2735,2/1/07,21:35:00,1.226
2736,2/1/07,21:36:00,1.166
2737,2/1/07,21:37:00,1.104
2738,2/1/07,21:38:00,0.876
2739,2/1/07,21:39:00,0.964
2740,2/1/07,21:40:00,0.43
2741,2/1/07,21:41:00,0.428
2742,2/1/07,21:42:00,0.428
2743,2/1/07,21:43:00,0.43
2744,2/1/07,21:44:00,0.432
2745,2/1/07,21:45:00,0.776
2746,2/1/07,21:46:00,0.88
2747,2/1/07,21:47:00,0.768
2748,2/1/07,21:48:00,0.614
2749,2/1/07,21:49:00,0.426
2750,2/1/07,21:50:00,0.426
2751,2/1/07,21:51:00,0.426
2752,2/1/07,21:52:00,0.424
2753,2/1/07,21:53:00,0.426
2754,2/1/07,21:54:00,0.426
2755,2/1/07,21:55:00,0.424
2756,2/1/07,21:56:00,0.424
2757,2/1/07,21:57:00,0.468
2758,2/1/07,21:58:00,0.5
2759,2/1/07,21:59:00,0.5
2760,2/1/07,22:00:00,0.498
2761,2/1/07,22:01:00,0.53
2762,2/1/07,22:02:00,0.604
2763,2/1/07,22:03:00,0.6
2764,2/1/07,22:04:00,0.596
2765,2/1/07,22:05:00,0.592
2766,2/1/07,22:06:00,0.564
2767,2/1/07,22:07:00,0.52
2768,2/1/07,22:08:00,0.518
2769,2/1/07,22:09:00,0.516
2770,2/1/07,22:10:00,0.516
2771,2/1/07,22:11:00,0.516
2772,2/1/07,22:12:00,0.516
2773,2/1/07,22:13:00,0.516
2774,2/1/07,22:14:00,0.518
2775,2/1/07,22:15:00,0.518
2776,2/1/07,22:16:00,0.516
2777,2/1/07,22:17:00,0.508
2778,2/1/07,22:18:00,0.426
2779,2/1/07,22:19:00,0.426
2780,2/1/07,22:20:00,0.424
2781,2/1/07,22:21:00,0.424
2782,2/1/07,22:22:00,0.426
2783,2/1/07,22:23:00,0.428
2784,2/1/07,22:24:00,0.428
2785,2/1/07,22:25:00,0.428
2786,2/1/07,22:26:00,0.428
2787,2/1/07,22:27:00,0.428
2788,2/1/07,22:28:00,0.426
2789,2/1/07,22:29:00,0.426
2790,2/1/07,22:30:00,0.426
2791,2/1/07,22:31:00,0.426
2792,2/1/07,22:32:00,0.426
2793,2/1/07,22:33:00,0.428
2794,2/1/07,22:34:00,0.43
2795,2/1/07,22:35:00,0.45
2796,2/1/07,22:36:00,0.506
2797,2/1/07,22:37:00,0.508
2798,2/1/07,22:38:00,0.556
2799,2/1/07,22:39:00,0.586
2800,2/1/07,22:40:00,0.588
2801,2/1/07,22:41:00,0.584
2802,2/1/07,22:42:00,0.584
2803,2/1/07,22:43:00,0.666
2804,2/1/07,22:44:00,0.674
2805,2/1/07,22:45:00,0.622
2806,2/1/07,22:46:00,0.618
2807,2/1/07,22:47:00,0.618
2808,2/1/07,22:48:00,0.614
2809,2/1/07,22:49:00,0.612
2810,2/1/07,22:50:00,0.61
2811,2/1/07,22:51:00,0.608
2812,2/1/07,22:52:00,0.61
2813,2/1/07,22:53:00,0.61
2814,2/1/07,22:54:00,0.608
2815,2/1/07,22:55:00,0.606
2816,2/1/07,22:56:00,0.604
2817,2/1/07,22:57:00,0.604
2818,2/1/07,22:58:00,0.6
2819,2/1/07,22:59:00,0.532
2820,2/1/07,23:00:00,0.504
2821,2/1/07,23:01:00,0.502
2822,2/1/07,23:02:00,0.502
2823,2/1/07,23:03:00,0.504
2824,2/1/07,23:04:00,0.504
2825,2/1/07,23:05:00,0.47
2826,2/1/07,23:06:00,0.43
2827,2/1/07,23:07:00,0.43
2828,2/1/07,23:08:00,0.43
2829,2/1/07,23:09:00,0.43
2830,2/1/07,23:10:00,0.428
2831,2/1/07,23:11:00,0.428
2832,2/1/07,23:12:00,0.426
2833,2/1/07,23:13:00,0.424
2834,2/1/07,23:14:00,0.47
2835,2/1/07,23:15:00,0.502
2836,2/1/07,23:16:00,0.504
2837,2/1/07,23:17:00,0.504
2838,2/1/07,23:18:00,0.504
2839,2/1/07,23:19:00,0.506
2840,2/1/07,23:20:00,0.504
2841,2/1/07,23:21:00,0.504
2842,2/1/07,23:22:00,0.502
2843,2/1/07,23:23:00,0.45
2844,2/1/07,23:24:00,0.462
2845,2/1/07,23:25:00,0.544
2846,2/1/07,23:26:00,0.542
2847,2/1/07,23:27:00,0.538
2848,2/1/07,23:28:00,0.536
2849,2/1/07,23:29:00,0.534
2850,2/1/07,23:30:00,0.532
2851,2/1/07,23:31:00,0.53
2852,2/1/07,23:32:00,0.53
2853,2/1/07,23:33:00,0.53
2854,2/1/07,23:34:00,0.528
2855,2/1/07,23:35:00,0.53
2856,2/1/07,23:36:00,0.528
2857,2/1/07,23:37:00,0.528
2858,2/1/07,23:38:00,0.606
2859,2/1/07,23:39:00,1.064
2860,2/1/07,23:40:00,1.176
2861,2/1/07,23:41:00,1.308
2862,2/1/07,23:42:00,1.304
2863,2/1/07,23:43:00,1.3
2864,2/1/07,23:44:00,1.3
2865,2/1/07,23:45:00,1.306
2866,2/1/07,23:46:00,1.306
2867,2/1/07,23:47:00,1.298
2868,2/1/07,23:48:00,1
2869,2/1/07,23:49:00,0.954
2870,2/1/07,23:50:00,1.298
2871,2/1/07,23:51:00,1.156
2872,2/1/07,23:52:00,1.124
2873,2/1/07,23:53:00,1.124
2874,2/1/07,23:54:00,1.208
2875,2/1/07,23:55:00,1.194
2876,2/1/07,23:56:00,1.198
2877,2/1/07,23:57:00,1.198
2878,2/1/07,23:58:00,1.2
2879,2/1/07,23:59:00,1.258
